DATE,CRSPTM1,CRSPME1,CRSPLC1,CRSPMI1,CRSPSC1,CRSPMC1,CRSPSX1,CRSPTMT,CRSPMET,CRSPLCT,CRSPMIT,CRSPSCT,CRSPMCT,CRSPSXT,CRSPSM1,CRSPSMT,CAP_RESTATEMENT,CRSPRE1,CRSPEN1,CRSPMT1,CRSPID1,CRSPCS1,CRSPHC1,CRSPTE1,CRSPUT1,CRSPFN1,CRSPIT1,CRSPRET,CRSPENT,CRSPMTT,CRSPIDT,CRSPCST,CRSPHCT,CRSPTET,CRSPUTT,CRSPFNT,CRSPITT,SECTOR_RESTATEMENT,CRSPMEV1,CRSPMEG1,CRSPLCV1,CRSPLCG1,CRSPMIV1,CRSPMIG1,CRSPSCV1,CRSPSCG1,CRSPMEVT,CRSPMEGT,CRSPLCVT,CRSPLCGT,CRSPMIVT,CRSPMIGT,CRSPSCVT,CRSPSCGT,CRSPSMG1,CRSPSMGT,CRSPSMV1,CRSPSMVT,VG_RESTATEMENT
2011-08-29,904.32,915.55,910.53,886.95,870.33,836.27,,911.32,923.59,917.97,891.69,874.74,840.16,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-30,906.89,917.27,912.87,892.26,874.44,838.67,,914.11,925.56,920.55,897.15,879.04,842.65,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-08-31,910.79,921.66,917.30,896.87,875.68,835.00,,918.15,930.10,925.13,901.85,880.37,839.03,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-01,898.73,911.12,906.36,884.00,856.98,814.72,,906.06,919.55,914.16,888.97,861.63,818.67,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-02,874.98,888.46,883.30,859.10,828.80,788.06,,882.16,896.71,890.94,863.97,833.33,791.89,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-06,868.76,881.75,876.70,853.02,824.80,785.12,,875.91,889.95,884.30,857.91,829.33,788.95,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-07,895.25,906.22,902.27,883.73,857.39,814.38,,902.80,914.85,910.29,889.00,862.22,818.41,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-08,885.02,897.08,892.78,872.57,842.95,797.08,,892.52,905.65,900.75,877.83,847.73,801.04,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-09,861.26,873.48,868.95,847.67,819.03,777.67,,868.56,881.82,876.71,852.83,823.67,781.54,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-12,867.02,879.71,874.87,852.14,823.87,782.35,,874.41,888.16,882.73,857.33,828.54,786.24,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-13,876.12,887.16,883.28,865.09,837.02,796.42,,883.86,896.00,891.51,870.54,842.01,800.56,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-14,888.65,898.85,895.62,880.44,850.80,809.82,,896.53,907.81,903.97,886.03,855.97,814.13,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-15,903.20,914.56,910.75,892.87,862.44,816.35,,911.35,923.82,919.39,898.69,867.76,820.72,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-16,907.30,919.60,915.39,895.66,862.82,819.87,,915.51,928.93,924.10,901.52,868.20,824.34,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-19,897.81,910.61,906.45,886.93,850.59,802.63,,905.94,919.85,915.08,892.77,855.92,807.01,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-20,894.16,909.45,904.28,880.02,838.20,787.63,,902.28,918.70,912.91,885.87,843.47,791.94,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-21,867.24,883.19,877.81,852.61,807.59,764.66,,875.17,892.20,886.23,858.35,812.79,768.89,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-22,838.79,854.95,849.23,822.46,779.11,742.88,,846.48,863.68,857.39,828.01,784.16,747.10,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-23,844.72,859.66,854.56,830.64,788.78,752.28,,852.56,868.57,862.87,836.24,793.91,756.58,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-26,863.64,879.41,874.07,849.03,804.81,762.13,,871.64,888.52,882.57,854.76,810.04,766.50,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-27,874.03,888.57,883.63,860.50,820.36,776.86,,882.14,897.79,892.23,866.31,825.69,781.33,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-28,853.58,870.89,864.82,836.39,789.93,746.39,,861.78,880.18,873.49,842.24,795.42,751.26,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-29,860.49,878.08,871.15,838.69,800.30,757.30,,868.81,887.50,879.94,844.64,805.93,762.31,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-09-30,838.76,856.70,849.30,814.59,778.35,742.88,,846.87,865.90,857.87,820.37,783.84,747.79,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-03,811.68,833.30,824.07,780.77,740.41,701.51,,819.57,842.29,832.43,786.33,745.67,706.16,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-04,833.23,851.12,843.08,805.36,776.34,746.84,,841.42,860.43,851.74,811.11,781.88,751.83,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-05,848.29,865.98,858.30,822.31,791.63,752.18,,857.00,875.95,867.54,828.27,797.33,757.23,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-06,865.01,881.47,874.52,841.93,812.41,765.46,,873.97,891.70,884.01,848.06,818.33,770.61,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-07,856.13,874.65,867.00,831.11,795.50,745.89,,865.02,884.84,876.43,837.16,801.30,750.91,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-10,886.03,904.60,896.69,859.58,827.15,773.92,,895.23,915.14,906.44,865.84,833.18,779.14,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-11,886.90,905.01,897.15,860.34,829.88,781.16,,896.11,915.55,906.92,866.63,835.96,786.42,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-12,896.28,913.74,906.02,869.82,842.12,796.13,,905.71,924.51,915.99,876.20,848.44,801.59,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-13,894.20,910.87,903.86,870.99,840.40,795.01,,903.67,921.70,913.88,877.39,846.75,800.50,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-14,909.96,926.94,919.78,886.23,855.34,808.80,,919.60,937.95,929.98,892.74,861.80,814.39,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-17,891.01,909.50,901.90,866.25,830.07,782.00,,900.48,920.34,911.93,872.61,836.38,787.41,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-18,910.12,927.81,920.49,886.16,852.28,804.57,,919.79,938.87,930.72,892.67,858.76,810.14,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-19,897.61,916.16,908.45,872.33,837.17,787.03,,907.27,927.24,918.69,878.76,843.58,792.51,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-20,901.59,920.44,912.58,875.75,840.80,786.31,,911.32,931.60,922.89,882.22,847.25,791.79,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-21,918.89,936.98,929.65,895.28,860.08,801.20,,928.83,948.37,940.17,901.88,866.69,806.80,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-24,933.54,948.01,942.48,916.61,886.45,822.86,,943.65,959.53,953.16,923.43,893.29,828.61,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-25,913.83,929.37,923.34,895.09,863.24,799.53,,923.72,940.67,933.80,901.75,869.92,805.11,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-26,924.20,939.22,933.13,904.64,876.47,817.86,,934.21,950.64,943.71,911.39,883.28,823.59,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-27,957.39,970.83,965.08,938.18,917.32,858.78,,967.83,982.67,976.07,945.28,924.56,864.84,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-28,957.22,971.06,965.33,938.52,914.89,853.83,,967.69,982.92,976.36,945.75,922.14,859.89,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-31,933.56,946.96,941.50,915.92,891.75,834.83,,943.77,958.53,952.26,922.98,898.84,840.77,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-01,906.76,920.78,915.21,889.16,861.75,805.34,,916.69,932.03,925.68,896.01,868.61,811.10,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-02,922.24,935.36,929.96,904.71,881.20,828.72,,932.41,946.87,940.68,911.79,888.24,834.71,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-03,940.13,952.55,947.31,922.80,902.85,846.48,,950.67,964.49,958.42,930.11,910.13,852.65,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-04,935.04,946.24,942.04,922.45,899.61,837.54,,945.55,958.10,953.10,929.81,906.93,843.65,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-07,939.59,952.78,947.52,922.98,898.41,836.09,,950.19,964.78,958.70,930.39,905.74,842.26,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-08,950.41,964.23,958.41,931.17,908.59,848.58,,961.63,976.99,970.26,938.87,916.10,854.99,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-09,914.38,929.51,922.95,892.22,868.80,810.93,,925.26,941.88,934.45,899.75,876.05,817.17,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-10,921.73,937.36,930.37,897.62,875.80,816.99,,932.82,949.98,942.09,905.24,883.26,823.44,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-11,940.14,955.12,948.49,917.42,896.24,835.54,,951.45,967.98,960.44,925.21,903.88,842.14,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-14,930.96,946.50,939.76,908.20,884.64,821.10,,942.28,959.38,951.72,915.96,892.25,827.67,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-15,936.21,950.83,944.40,914.30,893.36,831.98,,947.77,963.97,956.63,922.33,901.10,838.68,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-16,920.83,934.86,928.81,900.52,878.78,821.25,,932.44,948.06,941.10,908.59,886.51,827.97,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-17,905.38,919.71,913.12,882.21,864.29,811.78,,916.83,932.71,925.21,890.18,871.95,818.45,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-18,904.92,919.20,912.58,881.53,863.83,815.16,,916.41,932.26,924.72,889.50,871.50,821.90,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-21,887.81,901.64,895.48,866.62,846.72,797.17,,899.15,914.53,907.47,874.51,854.25,803.80,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-22,883.79,897.99,891.79,862.77,840.73,790.42,,895.17,910.93,903.84,870.72,848.27,797.06,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-23,863.35,878.37,871.89,841.51,817.19,765.89,,874.50,891.05,883.69,849.28,824.56,772.36,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-25,860.48,875.96,869.62,839.95,811.02,755.66,,871.71,888.76,881.53,847.77,818.39,762.05,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-28,886.94,901.15,895.08,866.64,843.63,788.85,,898.64,914.43,907.45,874.85,851.43,795.56,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-29,888.29,903.04,896.86,867.90,842.78,784.52,,900.30,916.69,909.57,876.30,850.77,791.30,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-11-30,927.78,941.94,935.69,906.41,886.67,825.79,,940.44,956.32,949.07,915.22,895.15,833.02,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-01,925.49,940.07,934.02,905.65,880.86,817.50,,938.16,954.46,947.41,914.49,889.33,824.68,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-02,925.95,940.01,934.00,905.84,883.48,826.39,,938.66,954.44,947.43,914.70,892.00,833.69,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-05,936.05,949.52,943.68,916.35,896.46,837.01,,948.94,964.13,957.30,925.37,905.16,844.41,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-06,936.40,950.94,944.38,913.62,894.22,838.61,,949.32,965.59,958.02,922.63,902.93,846.17,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-07,937.77,953.43,946.13,911.89,892.95,839.63,,950.94,968.40,960.05,921.06,901.73,847.24,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-08,916.80,933.55,925.86,889.83,867.67,813.81,,929.74,948.22,939.56,899.06,876.23,821.25,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-09,933.53,949.00,941.49,906.27,891.02,838.98,,946.71,963.92,955.42,915.68,899.82,846.66,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-12,919.42,934.79,927.34,892.40,876.54,829.20,,932.44,949.54,941.10,901.68,885.22,836.83,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-13,909.89,927.67,918.90,877.77,860.25,813.30,,922.96,942.47,932.71,887.08,868.99,820.98,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-14,898.98,917.32,908.18,865.29,846.12,815.45,,911.98,932.06,921.92,874.52,854.80,823.24,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-15,902.64,919.83,911.21,870.78,854.19,819.10,,915.80,934.71,925.11,880.23,863.06,827.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-16,906.75,922.98,914.80,876.45,862.20,821.34,,919.98,937.92,928.77,886.02,871.18,829.33,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-19,895.11,912.38,903.77,863.38,846.76,806.49,,908.19,927.15,917.58,872.83,855.60,814.36,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-20,922.76,939.13,930.74,891.45,878.72,837.10,,936.39,954.49,945.13,901.41,887.94,845.35,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-21,924.76,941.22,932.56,891.94,881.98,839.52,,938.44,956.63,946.99,901.94,891.28,847.85,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-22,932.44,948.59,940.37,901.84,889.21,843.80,,946.44,964.39,955.14,911.95,898.68,852.22,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-23,940.19,957.27,948.74,908.74,893.68,844.34,,954.32,973.23,963.66,918.95,903.19,852.80,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-27,940.63,957.20,948.80,909.45,896.81,844.21,,954.82,973.22,963.79,919.72,906.37,852.76,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-28,927.75,945.30,936.63,895.97,879.47,828.06,,942.00,961.34,951.64,906.31,889.26,837.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-29,937.90,955.27,946.60,905.92,890.95,837.32,,952.33,971.51,961.80,916.41,900.94,846.40,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12-30,934.08,951.43,942.79,902.25,886.74,835.94,,948.50,967.67,957.98,912.74,896.69,845.01,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-03,948.04,966.81,957.13,911.73,897.89,850.83,,962.71,983.33,972.58,922.32,908.02,860.07,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-04,947.53,967.04,957.22,911.14,893.92,845.14,,962.37,983.80,972.87,921.75,904.03,854.41,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-05,951.14,969.51,960.43,917.83,900.24,849.46,,966.04,986.32,976.13,928.52,910.43,858.81,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-06,948.93,966.91,958.03,916.41,899.41,847.05,,964.10,984.08,974.05,927.15,909.63,856.38,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-09,951.50,968.99,960.25,919.27,903.82,853.40,,966.73,986.23,976.33,930.07,914.09,862.80,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-10,960.77,977.36,969.11,930.44,915.73,864.81,,976.15,994.75,985.33,941.37,926.14,874.33,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-11,961.81,977.81,969.70,931.68,919.39,869.45,,977.31,995.32,986.03,942.64,929.94,879.12,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-12,964.37,979.91,972.16,935.86,922.32,874.36,,979.94,997.49,988.56,946.88,932.97,884.11,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-13,959.40,975.35,967.46,930.53,915.57,868.11,,974.88,992.84,983.78,941.48,926.15,877.80,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-17,962.70,979.02,971.04,933.68,917.35,868.25,,978.24,996.58,987.42,944.67,927.95,877.96,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-18,974.27,989.42,981.98,947.16,932.89,883.12,,990.13,1007.35,998.69,958.31,943.72,893.01,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-19,979.29,993.95,986.95,954.25,938.69,884.79,,995.26,1011.99,1003.78,965.50,949.61,894.70,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-20,979.79,994.80,987.31,952.29,939.38,890.91,,995.79,1012.88,1004.17,963.52,950.31,900.90,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-23,980.08,995.09,987.86,954.07,938.23,888.80,,996.09,1013.19,1004.74,965.31,949.15,898.79,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-24,980.17,993.40,987.06,957.48,943.49,896.64,,996.21,1011.50,1003.95,968.80,954.48,906.72,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-25,989.31,1001.91,996.15,969.39,953.09,904.30,,1005.51,1020.16,1013.20,980.87,964.27,914.46,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-26,983.72,996.46,990.37,962.03,948.30,902.84,,999.86,1014.64,1007.35,973.44,959.45,913.00,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-27,983.78,994.71,989.29,964.11,955.16,910.95,,999.98,1012.91,1006.31,975.64,966.50,921.22,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-30,980.50,992.45,986.55,959.12,948.50,905.13,,996.68,1010.62,1003.55,970.69,959.79,915.39,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-01-31,980.02,991.95,986.23,959.60,946.61,906.56,,996.19,1010.12,1003.23,971.19,957.88,916.85,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-01,990.47,1000.24,995.30,972.43,965.48,925.44,,1007.00,1018.80,1012.66,984.20,977.01,935.98,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-02,992.06,1001.53,996.68,974.26,967.96,931.37,,1008.69,1020.20,1014.15,986.08,979.59,942.05,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-03,1007.43,1016.01,1011.39,990.05,987.49,950.29,,1024.44,1035.08,1029.24,1002.23,999.38,961.21,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-06,1006.97,1016.09,1011.22,988.66,985.34,947.08,,1023.98,1035.18,1029.08,1000.86,997.23,958.03,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-07,1008.57,1018.14,1013.12,989.87,985.21,945.94,,1025.63,1037.29,1031.04,1002.10,997.12,956.90,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-08,1010.74,1020.13,1015.34,993.15,986.88,949.68,,1028.15,1039.72,1033.64,1005.50,998.86,960.78,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-09,1012.02,1021.37,1017.05,997.15,986.10,943.94,,1029.48,1040.98,1035.41,1009.66,998.10,955.04,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-10,1004.25,1014.52,1009.90,988.56,974.67,931.41,,1021.60,1034.02,1028.16,1001.01,986.55,942.37,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-13,1011.71,1021.29,1016.78,995.97,985.26,945.29,,1029.40,1041.19,1035.39,1008.55,997.42,956.53,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-14,1010.31,1020.02,1015.81,996.42,981.68,937.99,,1028.16,1040.12,1034.60,1009.08,993.85,949.16,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-15,1005.10,1014.23,1010.55,993.67,977.26,929.92,,1023.16,1034.58,1029.58,1006.47,989.47,941.13,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-16,1017.36,1025.53,1022.12,1006.55,993.53,947.94,,1035.76,1046.24,1041.49,1019.64,1006.02,959.39,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-17,1018.98,1027.87,1024.14,1006.99,992.19,950.56,,1037.44,1048.67,1043.59,1020.15,1004.67,962.04,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-21,1018.39,1029.23,1024.30,1001.46,987.31,942.91,,1036.86,1050.08,1043.78,1014.60,999.72,954.30,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-22,1014.55,1025.98,1020.90,997.37,981.24,932.97,,1033.02,1046.81,1040.38,1010.56,993.65,944.28,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-23,1020.25,1030.16,1025.47,1003.78,993.54,948.39,,1038.99,1051.30,1045.22,1017.10,1006.15,959.96,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-24,1021.59,1031.90,1027.26,1005.84,992.21,945.49,,1040.46,1053.23,1047.18,1019.21,1004.84,957.02,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-27,1022.78,1033.44,1028.64,1006.43,992.66,942.90,,1041.77,1054.89,1048.68,1019.88,1005.35,954.46,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-28,1025.24,1037.55,1031.92,1005.77,990.04,939.96,,1044.44,1059.26,1052.20,1019.38,1002.87,951.57,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-02-29,1019.47,1032.65,1026.94,1000.40,980.64,920.44,,1038.71,1054.44,1047.28,1014.02,993.43,931.87,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-01,1025.97,1039.04,1033.50,1007.76,987.32,923.09,,1045.42,1061.02,1054.04,1021.62,1000.32,934.59,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-03-02,1021.37,1035.94,1030.05,1002.65,976.22,906.99,,1040.80,1057.90,1050.56,1016.44,989.30,918.31,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
